Temperatura,Humedad,Velocidad_viento,Dia_semana,Hora,Dia_festivo,Consumo_dia_anterior,Consumo_semana_anterior,Demanda_max_mes_anterior,Demanda_energia
5.35313452,35.29664969,27.88306238,Sábado,9,0,2078.754333,2176.730634,2490.845259,7915.547744
25.18230788,70.12175073,13.86879067,Miércoles,23,0,4939.198229,4796.902012,5443.75424,18117.16143
2.173281393,25.90140828,23.79462554,Jueves,23,0,1287.119933,1160.142012,1530.358246,5277.300355
29.94580937,62.2205679,23.53801108,Viernes,20,0,2787.821147,2512.867046,3282.251289,9949.348864
12.70347181,91.36314878,19.42136106,Jueves,18,0,3483.952619,3510.514286,3586.640475,12036.85887
0.00538772,38.81630507,41.03376917,Martes,5,0,3462.449009,3498.102468,3934.943716,12696.55159
20.44516557,70.32285784,22.55820018,Martes,13,0,3955.033559,3999.108004,4429.495317,14694.0607
1.874076341,26.91132299,30.18222623,Miércoles,7,0,3897.661305,4070.524974,4702.65615,15013.45979
11.04678231,66.23158588,44.77600602,Martes,22,0,4172.570821,4524.126098,4796.268509,15917.66853
28.2790595,40.28053166,43.31168114,Sábado,13,0,1937.149638,2127.056246,2130.508736,8200.160088
2.507584865,29.00874327,44.52111019,Jueves,10,0,2482.025974,2581.836555,2677.570849,8974.583907
33.57353969,38.18638456,13.50024982,Miércoles,23,0,2528.132464,2535.210586,2642.166347,9189.853508
0.152796906,26.09569617,1.749124415,Jueves,15,0,4823.358644,4477.036475,5104.479779,17174.2331
9.872954768,91.17244971,13.05333999,Jueves,19,0,2637.247428,2576.155686,2832.610946,10082.94615
29.63616225,45.74681977,13.93536728,Miércoles,5,0,1887.476843,1914.828899,2185.415206,7017.704874
12.65080599,32.07513745,45.46801634,Domingo,14,0,3529.377706,3882.180288,3939.826686,13572.70691
4.075695523,50.35670569,32.46213664,Viernes,14,0,2709.067659,2506.961255,2972.685557,9898.276984
14.40935675,38.84825501,4.08519798,Domingo,13,0,2000.320252,2117.569613,2328.752154,7708.850874
10.81573146,76.99773284,6.768929801,Martes,20,0,3860.541898,4245.777806,4768.747059,15740.11377
33.70847609,97.40979207,7.783806277,Lunes,11,0,1767.701147,1875.633897,1992.128564,8033.845987
12.5339167,49.4230291,31.52108741,Domingo,1,0,3533.416163,3722.202461,3915.599834,12918.70984
31.55729887,87.493006,36.77070128,Lunes,7,0,2722.122839,2590.742921,2985.561672,10504.22659
35.67488579,60.92767662,42.98219553,Lunes,18,0,2276.668657,2050.532855,2577.010424,8549.091079
17.35269678,24.15120986,47.03182754,Martes,13,0,4783.92907,4521.757403,4826.594131,16439.11653
36.39772575,72.15604679,10.08522787,Viernes,4,0,2297.630031,2430.800721,2573.528511,9065.869569
15.09272216,56.20910474,15.48862424,Jueves,23,0,2390.029497,2202.307593,2766.368472,7958.843898
38.56313666,68.55458709,12.01614404,Miércoles,8,1,4482.553457,4299.7714,4916.634558,17059.42604
3.571580981,90.07186713,17.93807837,Viernes,12,1,1516.173452,1535.127218,1827.361958,6422.554364
27.48077066,49.63911136,45.73325537,Lunes,8,0,1432.274999,1455.137058,1707.615482,4731.328984
19.75256162,91.10598609,28.75562835,Sábado,13,1,2130.831136,2149.151464,2296.989435,8115.448363
15.50595222,77.56021129,36.90959487,Martes,4,1,3366.543693,3690.326753,4226.36221,13496.50699
25.30847515,53.97444333,24.50596181,Domingo,1,0,2537.20064,2289.714781,2676.395774,9595.969961
28.15428367,64.28999221,1.442895667,Martes,6,0,3434.217923,3425.70004,3554.619193,12574.42218
0.174530786,39.30230193,3.2097743,Domingo,15,0,1639.002524,1640.451606,1929.505861,6039.019887
6.67812355,98.52375698,26.89615156,Miércoles,10,0,2045.803395,1961.238939,2189.111628,7862.942724
28.52184203,70.06160467,35.93945174,Sábado,10,0,3260.649335,3276.999063,3410.31921,11774.88192
26.65541654,13.94621672,10.76652638,Jueves,22,0,1868.596809,1933.354841,2306.483238,8114.627336
38.64190021,39.39597152,36.0954787,Viernes,11,0,2691.218522,2784.203302,2801.481403,10181.92802
30.44151161,66.09829904,40.53328867,Sábado,12,0,3290.591508,3019.352641,3532.054685,12035.58306
38.03090831,15.069995,20.59487392,Viernes,7,0,4894.603609,5190.687952,5230.571012,18843.53214
28.10162006,12.14957722,37.32096164,Viernes,23,0,1319.546632,1433.214973,1577.711791,5216.481323
11.92208835,50.50218156,20.20149752,Jueves,15,0,2841.655914,2627.742796,3069.656416,10881.69537
4.21459689,39.94211617,33.91753147,Jueves,20,0,2585.083843,2541.985473,2957.681734,8665.939754
31.27295453,49.44687472,38.19985247,Domingo,0,0,4296.964998,4307.063061,5128.880402,16777.57258
25.76596886,33.64239789,49.59633092,Jueves,12,0,4601.188476,4265.137629,5079.425736,16926.85051
1.927440496,24.82459722,17.2698331,Miércoles,10,0,4628.052674,4631.184987,4895.532634,15498.14859
14.40201864,72.02290213,20.55203903,Martes,3,0,2500.557252,2353.954,2936.742276,9226.290239
38.27199262,56.31140046,8.281002971,Lunes,3,0,2218.620588,2411.800744,2703.406643,9235.603143
20.01604583,28.01387901,10.20365292,Jueves,14,0,2796.549002,2767.727959,3106.118333,10726.14738
17.30916544,38.76304836,34.66975013,Martes,2,0,2375.945224,2611.116877,2709.594973,9817.847069
18.30798421,63.26271169,45.85227951,Domingo,23,0,3875.403922,3523.913427,3906.865624,12826.71695
8.35530896,16.50064134,19.73024758,Jueves,18,0,1854.284195,1716.169967,2025.399374,6627.704604
14.74828683,23.27077083,8.992222342,Lunes,20,0,3634.736336,3593.453583,4018.598607,12755.03398
14.79253024,16.59210437,14.25497497,Sábado,1,0,4707.950132,5060.443101,5189.073214,17133.51938
2.094200807,83.10855994,22.75258524,Jueves,5,0,2119.654279,2143.066195,2168.524377,8277.503897
30.70270514,77.71683099,14.53251647,Martes,21,0,3707.562466,3879.847867,4047.519644,13723.65514
16.66017728,77.79816387,11.67895416,Domingo,23,0,1574.244486,1550.178431,1594.110921,6030.535498
32.88719547,74.46928091,36.79922444,Domingo,7,0,1485.535768,1349.018607,1502.214849,5454.642228
34.01392004,70.24468813,0.392246062,Miércoles,16,0,1462.577912,1505.815389,1639.581858,6504.559139
8.479762188,52.92927238,26.96152637,Domingo,4,0,1554.112679,1595.763352,1854.354948,5107.955529
26.29413929,67.80503472,39.68834035,Sábado,1,0,1864.659481,1704.831325,2112.28187,7675.92063
18.89127217,13.45253993,13.31141432,Domingo,11,0,3251.321982,3037.30792,3693.120494,12450.13242
35.20626952,65.93179804,30.16457553,Domingo,4,0,4067.942594,4048.543226,4281.45797,15304.21682
8.629627167,80.0089935,33.44500528,Sábado,9,0,1507.428095,1491.340095,1510.775847,5792.309419
27.11252801,55.03225243,32.75123482,Sábado,8,0,4480.059762,4706.22886,5130.398058,15932.26528
24.31008489,42.17619956,22.29248171,Lunes,19,0,4370.865138,4272.444739,4700.536899,16174.41907
11.8120591,34.96840613,17.32889939,Martes,7,0,3909.552106,4037.238265,4802.080941,15313.43161
5.464036146,67.85218451,41.79620365,Viernes,0,0,2703.863198,2814.409855,2854.94834,10078.06827
26.06559042,72.35210788,37.92229785,Domingo,23,0,1006.228939,1035.410355,1196.192877,3928.674528
29.54389833,88.38708399,16.06275867,Viernes,5,0,3939.059765,4014.78864,4324.261538,15622.55876
12.62509375,40.81006742,5.150959722,Viernes,23,0,4515.944579,4792.03451,5587.147879,16880.74973
25.79330416,79.27950766,3.590377272,Miércoles,21,0,2341.145505,2414.707562,2653.71913,9744.45275
15.8052363,60.52202418,4.713798895,Jueves,10,1,3871.950245,4130.739277,4808.595087,15326.90062
28.52827533,89.45528416,29.14346806,Domingo,2,0,1248.190457,1282.312371,1402.041459,5120.232493
7.968610996,57.50308975,2.583108791,Jueves,14,0,3837.979486,3576.208573,4146.445196,14947.13402
35.60860011,56.58668456,16.84634375,Jueves,10,0,1273.234083,1224.709963,1518.639385,5441.039197
11.49638386,62.00893733,37.6599851,Miércoles,23,0,3348.745344,3235.125985,3595.787709,12423.26069
14.71143951,77.43838196,14.71740833,Viernes,4,0,3390.213144,3114.870522,3936.240891,12732.51956
2.323678083,96.82214309,38.16540386,Sábado,15,0,2208.626218,2293.572923,2324.321755,8507.004496
4.460488493,16.62070188,37.27335191,Jueves,20,0,1316.490908,1341.5335,1358.342544,4676.098773
20.63447611,14.80911422,12.29135663,Sábado,6,0,4797.339099,4883.456058,5311.35248,17939.64389
10.70370707,94.37953037,36.441109,Sábado,5,0,3142.309616,3128.808558,3510.318173,11831.78016
33.41920903,57.6888063,37.38883191,Miércoles,8,0,3319.0325,3347.658908,3755.091082,11636.64212
0.587735546,65.34127131,19.87269628,Miércoles,6,0,3460.083556,3119.671741,3485.263336,11602.37958
15.16376195,53.41812414,10.52102419,Martes,2,0,4564.191708,4195.631465,5200.202652,17014.62363
13.49382187,18.42917073,26.06354034,Domingo,10,0,1241.022578,1286.531613,1319.962395,5078.352097
0.773105237,79.12804406,46.0698794,Jueves,11,0,4573.151071,4354.981405,5446.938455,16235.44377
4.97473596,77.25021806,31.98083662,Viernes,20,0,1958.706034,1805.108827,2089.370826,6876.150329
16.545707,38.05329893,8.646124881,Lunes,10,0,1311.800998,1266.846958,1380.393769,4623.470844
19.71458338,37.56153207,34.13784624,Miércoles,1,0,3629.063409,3450.86373,3840.467978,13701.75142
16.17158989,85.40572428,21.36015136,Sábado,0,0,4907.902577,4445.943757,5827.99045,17134.9432
21.23750714,16.5121532,29.57643987,Martes,23,0,1228.968265,1206.983941,1347.64757,4298.943296
23.805267,89.29946335,36.70320175,Lunes,23,0,2704.487272,2448.658568,2939.604443,9997.643041
0.396952845,33.09955209,25.74736758,Miércoles,1,0,3119.138101,2807.468118,3472.16104,10221.40641
18.56380638,63.3686273,40.69919873,Martes,13,0,2008.475856,2125.96115,2521.713879,8043.406575
38.53996964,94.23947611,36.10777897,Sábado,12,0,4931.488597,4748.995537,5235.6035,17546.84824
20.76129121,71.03102514,30.753667,Jueves,23,0,3563.852858,3612.026445,3742.651776,12756.66016
27.1016907,47.29868312,7.539640792,Domingo,4,0,4377.402691,4200.337426,4898.743414,15758.17399
12.47455432,72.0580788,41.79745555,Domingo,1,0,2663.110728,2892.150872,3176.550396,10317.40222
30.95965513,40.95816727,46.79527927,Martes,22,0,2415.823549,2526.555832,2557.869088,8840.587681
30.91685928,34.95325747,6.84825619,Miércoles,22,0,3212.63158,3128.570027,3547.990046,11929.58136
20.85184191,99.70149501,24.41205647,Domingo,18,0,2741.113771,2582.472862,3049.444048,10931.19541
39.04055293,77.57112081,12.9444371,Domingo,16,0,3859.792221,3580.193799,4395.647646,14788.13218
5.022008591,68.02479796,37.72616537,Jueves,10,0,2063.272361,2171.560604,2603.936596,8855.59621
0.677906596,41.97606789,36.0814818,Sábado,15,0,2798.364124,2772.080074,3034.311525,10058.49068
30.80632847,14.42447462,7.044256029,Viernes,19,0,4580.530989,4334.980979,5047.93137,16441.64427
32.28622149,12.79511884,43.85136356,Domingo,17,0,4024.431601,4362.182886,4427.617646,15216.44179
4.808289165,59.87631299,9.048653199,Martes,19,0,1672.28066,1635.522726,1950.410389,5594.154105
10.62331332,78.58294489,39.86295128,Lunes,7,0,4547.459318,4587.015588,4677.064023,17003.80637
0.702094535,58.36412714,22.84901798,Sábado,1,0,3356.066362,3596.225923,4267.87867,12829.60954
11.73234443,85.67065647,16.41361468,Jueves,16,0,3717.148733,3964.989672,4241.349723,14217.49779
30.92567496,13.00838798,7.911963134,Sábado,10,0,2177.026263,2237.091999,2388.132607,8432.64373
20.71842111,43.00768688,8.380712807,Jueves,13,0,2766.177055,2981.177493,3177.105832,10287.58364
13.92382373,31.33633521,33.09452774,Sábado,15,0,4227.249916,4609.476299,5485.728151,16120.2003
14.8695718,50.25456713,27.5215194,Viernes,14,0,2322.704875,2524.833219,3019.754969,9469.711246
0.054145029,16.51387539,6.104271083,Martes,14,0,1660.246462,1610.109455,1983.410254,6298.377419
11.9920211,95.87184774,5.634893022,Lunes,2,0,2513.219652,2461.533328,2867.476635,10749.56971
25.85834967,30.0929861,3.615528739,Domingo,6,0,1276.87467,1210.605861,1305.23614,4935.828283
38.96777775,93.00769979,37.18836737,Viernes,11,0,3871.425834,4132.228186,4451.535563,15374.70145
33.88243308,48.33038395,35.59410426,Martes,21,0,1590.983635,1470.649462,1683.04088,7169.620435
0.943798586,98.69717199,2.921549543,Lunes,21,0,2140.503628,2078.464714,2443.765704,8329.966544
35.94242419,59.86525451,28.01350378,Sábado,22,0,4524.324022,4080.698847,4970.109727,16478.73324
31.32793653,93.77495778,4.233807762,Domingo,23,0,3161.990632,3221.844739,3619.099064,10821.52213
31.21504494,10.48140898,45.18728853,Lunes,2,0,2285.353762,2357.746597,2361.86373,8227.707949
18.31983036,77.34149256,45.35587096,Miércoles,18,1,3190.66756,3030.488072,3690.239353,11955.89886
15.92021172,91.27455878,34.91164949,Lunes,9,1,1873.110639,1961.795179,2335.34132,7197.086255
12.11662915,22.57485103,46.30944607,Martes,7,0,1100.692519,1074.614205,1248.047353,4187.081484
2.627794358,18.65132666,40.57265152,Viernes,15,0,3414.929916,3286.331222,3996.791216,12661.15329
9.12941454,48.21153465,41.4269288,Domingo,15,0,3856.503731,4208.344463,4610.872938,15234.76789
9.864145399,94.03110155,28.48539253,Viernes,11,1,4519.127062,4599.289565,4617.878127,16449.44562
19.36308279,58.81479042,15.30295991,Domingo,22,0,4087.533444,3885.052894,4897.248659,14389.50877
29.89777626,57.47108173,10.88995576,Miércoles,4,0,4706.710802,5161.607013,5222.340701,18039.58977
18.95239314,22.70135065,16.3600011,Martes,19,0,4943.813902,4832.62717,5134.42186,17382.62972
2.313777978,10.071056,31.4247715,Lunes,5,0,3979.741791,4097.406665,4140.38039,13825.73801
38.31159204,82.91260817,8.632826792,Miércoles,5,0,4471.693203,4671.894409,5255.842341,17157.77447
37.70897276,17.88171067,12.93201183,Sábado,7,0,3694.926013,3637.503774,4125.92502,13475.36272
31.40758173,67.04648369,23.40304314,Jueves,16,1,1683.751165,1695.846151,1766.959646,6467.66253
39.65311606,92.31548091,11.65250493,Sábado,11,0,1726.809705,1636.940287,2057.201326,6806.497659
21.77929331,28.77867218,29.43218349,Martes,21,0,1441.037825,1431.187397,1704.311486,6264.243714
38.51073401,69.87455526,46.15880142,Miércoles,13,0,4771.89888,4591.33031,5038.943941,17473.85657
3.024201625,17.0828719,37.40446829,Viernes,1,0,3691.006791,3726.040302,4217.031635,13557.38428
14.62722993,64.33796295,33.32133071,Miércoles,18,0,4159.639002,4300.975498,5036.643024,16039.08151
9.01525072,24.75385489,29.1360738,Jueves,5,0,2324.629347,2377.633314,2548.726907,7847.567392
7.833323365,76.23582045,24.39739546,Martes,17,1,2841.68684,2998.955316,3151.051827,11300.06025
5.632117956,37.11081653,9.328192982,Miércoles,3,0,1159.118127,1052.833957,1218.509009,5825.90236
24.89654566,51.70519079,44.73552277,Domingo,21,0,4556.029602,4172.044476,5303.634411,16020.21702
31.25287423,63.94874878,12.4268001,Sábado,4,0,4412.013718,4151.982077,4820.628148,15726.99109
23.13193598,25.41460696,4.565443879,Lunes,5,0,4139.245339,4541.416514,5191.146104,15886.28468
5.878508384,76.74740368,37.50075896,Sábado,14,0,1233.208271,1307.26688,1477.290216,5117.367075
32.4449508,37.23763066,8.780776717,Martes,5,0,1696.998942,1840.945526,1953.694494,6742.77558
25.43818829,69.61346739,18.59479998,Miércoles,7,0,2336.682631,2230.172128,2433.924475,8436.159761
15.52662825,24.24547456,1.414246415,Sábado,8,0,2052.250701,2082.56511,2134.956413,7852.039502
26.96521182,71.93058933,6.853397127,Miércoles,20,0,4353.839354,4401.631271,4422.658408,16160.3433
10.39619917,21.53692655,8.660181538,Sábado,21,0,1779.343033,1804.082645,1833.401303,7106.29926
13.80768834,48.28208466,2.720506388,Martes,5,0,3128.497861,3264.629403,3431.939489,11802.06467
36.69943373,32.24854664,32.83284783,Viernes,21,0,3285.524391,3215.858153,3754.434173,12233.03322
11.62018023,77.35377245,41.85038979,Sábado,1,0,2700.047389,2795.742663,2882.365359,9913.121712
18.79953073,33.58315041,18.66577032,Lunes,15,0,1962.751727,2075.977788,2293.289223,7706.108717
35.6056455,89.35455758,43.72882384,Sábado,19,0,4841.177164,4636.950397,5078.522718,17083.09606
28.30885401,90.26381903,10.66732873,Martes,0,0,2653.596969,2890.161529,3186.004118,11254.28323
2.488129047,27.67971837,16.26952118,Sábado,15,0,3909.239982,3923.350786,4511.862173,14625.02987
5.892121771,65.24613505,7.536849652,Lunes,0,0,1736.185951,1817.009818,1913.667883,6797.516814
0.313663631,17.89458775,31.02795977,Domingo,0,0,4291.244674,4487.719226,4799.973663,15491.29405
25.23687161,45.23833896,20.99347954,Lunes,6,0,1863.567293,1887.884356,2160.872648,8045.320931
17.90693702,74.19895566,30.66416734,Martes,15,0,3701.226494,3569.968933,4105.650701,13334.99528
5.370994036,69.34809222,38.08374527,Miércoles,16,0,3025.984006,3127.015234,3186.157491,10739.49317
38.31736484,66.22306025,27.2851508,Sábado,15,0,1586.228564,1455.296459,1826.749755,6092.239595
21.18638896,35.42867773,31.38151775,Viernes,15,0,1099.796785,1205.693003,1272.594253,4854.305265
9.675731765,44.02224545,46.76251572,Lunes,5,0,4722.993062,4424.497313,5086.718063,17403.11199
20.02414285,19.26515302,14.95321548,Domingo,17,0,1502.762054,1435.265853,1576.45057,6034.477697
27.18481331,74.71205384,17.95819693,Lunes,21,0,3819.805715,4166.979557,4619.811076,14380.67746
3.049568719,55.34999171,35.88516809,Sábado,21,0,3610.739836,3384.376329,4121.853277,12981.03788
10.9881526,73.78890691,30.56527585,Miércoles,2,0,2366.88017,2210.70996,2747.103545,8577.945936
32.27861964,32.40491723,8.926645227,Sábado,7,0,1741.531598,1847.603405,2188.346656,7245.698265
18.38659482,39.19944058,18.8073655,Domingo,3,0,1713.312998,1628.088756,1836.403109,6189.049286
21.86308568,40.07938035,23.39190066,Domingo,22,0,3341.311412,3070.482477,3964.542327,12628.00657
17.31264009,12.31681688,20.9694919,Martes,3,0,3187.685178,3013.409985,3581.016677,11227.50847
1.755997706,40.69430855,8.913740416,Viernes,16,0,4503.740081,4853.566818,5231.751449,16546.42978
6.629991193,82.29741162,46.22150459,Sábado,21,0,3560.012314,3403.599033,4191.767861,13817.03629
17.82166555,90.75686462,38.11593808,Lunes,4,0,4277.099904,4443.958568,4959.128469,16255.62211
8.367418616,56.63964841,24.06779161,Lunes,13,0,1129.65225,1105.961009,1232.288732,4768.501243
1.999161146,50.99515257,34.00305142,Martes,14,0,3683.972588,3508.703,3692.446867,12321.42404
33.74598656,12.77421568,44.86413361,Miércoles,11,1,1934.834554,1797.092678,2212.486365,6663.810396
39.24770117,89.12839038,6.808707118,Sábado,12,0,2011.35584,2201.304958,2235.358263,7637.548771
31.72571496,11.17091921,12.51865254,Jueves,23,0,3882.306116,3898.701518,4124.352769,13762.44541
34.15139687,95.02750722,27.13506236,Miércoles,22,0,4173.731835,3852.149965,4976.502694,15288.22031
9.679085213,54.02946238,39.95051857,Lunes,17,0,2486.941901,2337.135472,2564.143095,8491.226747
38.42507902,40.77410442,1.812744772,Domingo,13,0,4160.307267,4083.172739,4419.731012,15240.93598
7.877028178,93.17965914,49.20090751,Sábado,23,0,2774.978701,2799.493156,3321.508687,10125.51175
38.05719241,12.19518938,22.74533014,Domingo,18,0,4430.581393,4148.616356,4729.808522,15425.44651
39.79277176,62.32824054,17.96155703,Lunes,21,0,1099.615089,1050.732438,1171.898281,4630.11292
28.46891223,59.4039272,14.63622189,Viernes,6,0,1333.980283,1409.672012,1592.352701,6499.408805
39.24574927,29.73883611,8.717835383,Miércoles,5,1,4105.407229,4037.652902,4213.262221,15136.00564
22.78159118,48.59986882,39.57869545,Jueves,4,0,3496.358511,3147.703296,4176.576255,12946.47057
10.38167133,68.70376053,47.77070824,Viernes,3,0,3236.081015,2947.383942,3414.080127,11340.26596
17.47983543,75.44180772,20.68223774,Jueves,17,0,3455.915229,3413.98008,3998.970029,12000.03306
23.74243742,10.06451728,47.62103474,Viernes,13,0,4720.76251,4305.446571,4992.314318,16334.21484
2.923262481,94.31680871,41.18988077,Miércoles,15,0,3622.148126,3385.914821,3821.636057,12460.84624
24.89373058,24.80728352,24.05255637,Lunes,22,0,3589.904467,3753.515399,3796.690366,13762.7836
39.24711347,31.02223908,33.70130896,Jueves,22,0,4037.883519,4022.041953,4134.244104,15456.80346
7.604305991,33.71261011,21.74920896,Miércoles,19,0,4466.482823,4450.816128,4932.754427,15733.20478
31.70380465,13.40381229,27.93617041,Jueves,13,0,2047.649913,2087.873166,2328.748247,7757.54215
36.31595175,21.07469112,2.902316851,Miércoles,4,0,3466.995437,3667.054018,4265.402471,12795.7831
37.74806371,98.77149306,34.81317377,Viernes,21,0,3335.899854,3108.115239,3376.074223,12650.28049
38.40542418,38.36950636,2.641232224,Miércoles,10,1,1539.397926,1438.735955,1649.049297,6549.647916
20.85838555,20.37709813,40.85424735,Viernes,11,0,3081.267896,2847.956663,3204.616504,11116.72257
39.09231632,19.62921351,41.24734647,Lunes,17,0,1278.202059,1389.873275,1489.354153,5343.040406
30.29240829,74.75139709,11.85386438,Viernes,3,0,1739.83835,1766.732849,1891.925894,6874.381764
6.466857449,86.91117976,16.18313905,Martes,12,0,4651.852328,4272.857008,4981.463763,16804.44339
19.07600426,33.12570696,24.06551893,Lunes,19,0,1476.972726,1394.452949,1568.436754,5314.986362
28.73324701,11.88185611,29.83314535,Domingo,12,1,3315.665199,3465.261415,3994.73818,12428.36462
9.893612633,30.07810166,14.36768309,Domingo,3,0,2293.922784,2077.83144,2610.349377,8870.369153
25.62460734,15.08641217,29.62432023,Domingo,22,0,3221.253163,3366.631899,3596.552138,12412.45498
26.66401916,19.3055443,14.88935366,Sábado,22,0,1939.89417,2099.533655,2161.044995,7206.321329
6.507989752,48.83573079,2.774536054,Sábado,6,0,2777.517819,2531.086309,3065.42441,10862.12574
22.6034125,30.69265338,0.126377492,Miércoles,22,0,4469.333733,4189.035397,5290.661066,15994.59075
30.86507644,56.43512907,5.057552896,Miércoles,1,0,2504.867911,2255.572737,2566.767877,10064.87634
19.95582658,32.81443779,39.61253501,Martes,20,0,2412.123752,2223.510396,2775.403988,8141.276201
0.484124671,94.6483571,48.07156562,Miércoles,17,0,2784.472317,2849.624247,3191.225269,10458.63042
0.361538763,91.53495711,21.34830996,Lunes,20,0,1401.971377,1274.340893,1567.008679,5531.95092
14.28117376,61.01254945,25.63419767,Lunes,5,0,2549.388098,2511.573063,3025.948873,9829.277174
37.04776274,41.89815928,7.342408454,Domingo,15,0,1027.601003,1028.300134,1224.898901,4412.162633
9.147071184,44.30321938,27.55156763,Viernes,2,0,3013.588581,3258.671142,3417.589846,12059.25611
25.37454755,47.06670548,7.2327451,Jueves,21,0,4391.764317,4369.182177,5101.892433,16608.03554
8.883034828,75.48213899,30.56071656,Miércoles,14,0,3208.292416,2978.928716,3606.633507,11935.03417
12.86679959,50.6475096,46.66293338,Martes,20,0,3430.900713,3286.317215,3711.442438,12044.53457
33.92168358,87.10569519,9.784926965,Domingo,19,0,1122.253485,1160.902855,1315.447191,5293.793819
29.15445769,94.96853073,38.2281859,Sábado,9,0,4438.05992,4093.769265,5286.587487,16267.91318
3.815971093,40.2351538,1.175121141,Lunes,8,0,2540.014211,2403.738775,2802.588351,9743.490137
17.14808084,60.46250332,18.77486207,Lunes,10,0,4899.410722,5385.213871,6397.720066,20086.80442
1.166790546,18.55508831,5.537425392,Lunes,13,0,1481.861478,1335.315624,1672.395444,5295.844489
19.23560586,28.0422143,17.62377208,Jueves,23,0,4778.687539,4446.266086,5240.222013,17254.94762
26.49736047,47.211919,8.676845982,Jueves,11,0,3537.163625,3780.298237,4267.329512,13881.70434
4.740104944,28.55824443,18.66524951,Miércoles,6,1,1209.361201,1112.946578,1355.099154,4351.301443
11.55539756,88.89044417,20.87614031,Sábado,10,0,4886.796311,4430.996029,5298.946113,17294.72893
15.91346502,24.24576305,15.02955614,Martes,16,1,1055.492273,975.5518852,1174.226782,3377.043701
36.78124099,51.00947394,32.83109747,Jueves,8,0,3922.800675,4074.689311,4647.793281,14718.63011
39.73020062,64.51293164,45.94260256,Viernes,21,0,4558.119794,5007.651169,5847.801123,18200.88528
1.79645196,72.26775173,20.02976871,Jueves,22,0,1703.246217,1734.121154,1839.670427,7163.121979
30.44031694,44.47624328,9.617157824,Lunes,12,0,2373.428763,2195.097048,2380.381925,8777.597893
14.86896266,88.21891619,13.53613791,Martes,15,0,3244.917362,3039.695011,3602.64867,12528.84151
15.69832745,61.1487236,42.70004117,Miércoles,2,0,3719.237143,3747.266809,4113.962474,12872.7357
30.17059893,49.55570024,28.58198616,Jueves,4,0,4487.503471,4681.056844,4731.79838,17307.76921
36.73705729,16.05165706,22.75055162,Lunes,22,0,4044.281884,4176.054441,4704.330682,15571.81183
38.03714378,51.82205216,7.481836075,Domingo,16,0,2453.324575,2489.990246,2958.805788,10179.18815
23.08490344,83.86622567,22.48636542,Viernes,0,0,4286.879247,4703.795209,5082.198399,15774.31189
14.28484637,65.30869164,13.92460017,Viernes,20,0,4864.306884,4570.535777,5734.395369,17613.05551
31.50196343,84.89462084,47.15815639,Domingo,8,0,1907.944725,1783.128504,2218.215214,6897.142285
10.04005533,54.46105035,44.20350547,Miércoles,22,0,1296.382374,1389.478499,1434.41876,5398.970352
22.56296115,20.66155346,4.195127091,Miércoles,16,0,2706.478928,2593.251611,3132.630184,10253.16854
14.34313846,11.22758613,25.83267446,Jueves,12,0,4525.588416,4374.005078,4993.268227,16646.98655
26.26524295,37.2897592,11.25291728,Miércoles,14,0,1601.16602,1616.751174,1913.789922,6109.966328
9.615956516,72.81914243,20.53885448,Sábado,20,0,4543.192752,4435.314457,4715.312732,16738.84387
7.663717829,81.12339135,43.84239991,Sábado,7,0,4968.852095,4757.815438,5093.119554,17633.26277
36.72956347,36.61775512,26.37572599,Lunes,7,0,1216.008924,1317.466692,1381.04247,5594.044071
4.072147318,54.60885288,16.71076467,Lunes,1,0,2981.025495,2759.996891,3016.575244,10821.55774
20.23831631,47.9007014,10.39441771,Lunes,22,0,2315.541979,2271.217774,2463.77376,8228.017191
8.834111319,46.94705059,40.01624297,Sábado,9,0,2574.71942,2318.775346,2720.453121,9208.387418
1.557198533,30.82138419,31.22590077,Jueves,4,0,2806.539009,2979.115147,3227.105689,9781.440508
1.440752732,22.27339945,23.40327302,Jueves,15,0,3958.815826,3696.282082,4325.384121,14509.97173
7.008870884,27.70197024,10.87421769,Miércoles,18,0,3365.198813,3548.931935,3651.652611,12747.18869
34.67081418,14.97991484,16.71231871,Jueves,0,0,4844.804353,4504.314521,5444.953454,17768.62144
11.29914976,27.83176676,47.99217134,Lunes,12,0,2331.058397,2292.241075,2435.288129,8811.002795
38.01836682,10.82808079,26.00449688,Martes,3,0,3166.01633,3310.503778,3391.232842,11927.49376
23.26489172,66.45325606,20.03496406,Lunes,6,0,4253.314124,4058.349693,4856.27337,14930.34315
17.46456759,38.47378666,26.07110212,Sábado,0,0,2492.113668,2399.365733,2503.44544,9417.508809
23.20355339,97.58302403,38.94942529,Domingo,1,0,2861.196802,2956.94532,3174.792909,10654.01164
20.66793541,27.43453457,17.00544683,Martes,15,1,3739.898211,3506.304904,3847.908924,12795.73506
30.35105015,41.12457133,8.935306047,Miércoles,13,0,4442.976874,4844.430387,5699.755946,17904.95075
11.29984264,42.20570428,29.24680592,Viernes,4,0,2662.725882,2496.991264,3101.787224,9475.755271
14.12201566,10.76063465,33.26020517,Domingo,13,0,3127.801889,3284.189143,3323.945371,11504.1521
35.7637721,85.52871577,35.63590015,Jueves,16,0,4900.489141,5197.065636,5769.211704,19279.95519
